quality_1,quality_2,quality_3,quality_4,quality_5
69025.1293900181,154119.724584103,266594.290203325,517080.524953783,985270.957486138
69009.4306839192,154985.863216268,232624.277264327,443305.722735688,859113.955637723
69521.4972273577,155808.493530499,158889.251386322,305747.347504616,603108.826247677
69496.7430683915,154515.171903882,174404.458410352,350322.107208878,680676.055452868
69320.8817005549,153439.34750462,257864.635859519,479626.125693157,866142.41774492
68859.9038816998,155512.964879852,144551.652495377,306925.338262476,611683.36783734
69792.7929759705,159160.116451016,162991.227356747,322865.552680224,632704.844731972
69392.6802218119,154110.443622923,208867.911275417,392031.626617372,745280.68391867
69246.5526802214,157499.14232902,202846.484288357,388870.52495379,740920.153419599
68721.6968576703,156516.439926064,267642.890942696,497470.613678373,924578.55083178
69443.1478743078,151768.796672827,244089.502772644,448793.166358598,829760.486136794
69484.3881700551,154076.125693161,302519.774491679,558440.883548982,1009877.74491681
69416.8853974128,154314.417744918,191102.985212572,364931.977818854,694280.961182997
69369.0203327164,153426.691312386,224907.157116454,425438.073937155,807540.088724598
69208.5951940855,155361.515711643,166296.56192236,318630.905730121,624910.166358575
69362.3049907573,153718.077634012,177370.434380777,343240.907578565,679689.824399263
69491.1792975981,153126.351201478,188182.635859523,348350.539741218,696621.519408509
68852.0240295734,153924.961182995,188009.312384468,332639.395563774,608617.717190385
69450.5914972285,154421.589648798,170051.367837343,308204.768946394,603613.900184855
70699.5526802214,160291.260628466,160077.563770797,304964.125693157,607431.164510161
69173.0018484294,157545.478743071,203572.617375229,362936.791127548,713768.887245849
69152.3937153416,153740.791127538,238768.713493526,425438.395563766,852106.661737517
68920.2957486138,154144.927911276,247687.001848429,439024.262476891,879904.099815145
61211.072088724,138522.181146028,206530.988909427,361048.927911282,725759.048059165
