quality_1,quality_2,quality_3,quality_4,quality_5
68228.6249999991,152621.1875,254952.875,513318.6875,819556.1875
68194.7500000009,153574.25,242947.8125,474865.25,805883.500000015
68235.75,154183.875,234778.3125,470898.749999993,798845.625
68177.75,153084.0625,237288.25,468601.437500007,782740.3125
68219.375,152529.6875,218485,421244.0625,713475.9375
68243.25,152574.375,222872.625,438630.75,727221
68229.875,152476.875,247225.375,491501,804779.25
68214.5625,152660.625000002,282340.875,596741.1875,923570.125
68200.3125,152877.749999998,295438.875,642409.6875,971770.5
68187.5,152652.8125,260238.4375,528868.125,862358.75
68198.625,153159.312500002,225670.0625,441273.000000007,744755.875
68278.6875,154390.124999998,228160.875,431665.124999993,708396.5625
68317.0625,153817.125,238874.75,448776.25,766982.4375
68321.6875000009,152614.5625,145657.125,304434.1875,618542
68511.5624999991,152704.6875,97627.5,178208.4375,326853.75
68454.375,152696.25,98865,176594.0625,316382.8125
68516.5000000009,152748.75,97473.7500000037,171740.4375,311685.8125
68554.2499999991,152741.9375,97200.4999999963,169763.875,313333.625
68518.875,152742.5625,96860.25,171042.375,309588.75
68898.5625,152809.8125,118869.1875,216228.375,379407.3125
68374.6875,153878.4375,187394.6875,352818.75,640752.8125
68133.5625,153113.0625,236384.625,457751.8125,861093.1875
68100.6875,151984.1875,232477.5,468744.8125,899844.1875
58282.3125,129799,211896.625,429229.375,814309.4375
