quality_1,quality_2,quality_3,quality_4,quality_5
68351.9116945099,154161.589498807,384195.684964195,703261.412887827,1404647.87589498
68396.4868735084,153704.458233889,383767.307875901,701469.255369931,1403614.32458235
68421.4797136039,153997.804295944,384311.276849639,701238.4725537,1403060.15513127
68414.5298329368,154759.70405728,383941.460620526,702515.57995227,1403491.62768497
68396.3484486863,153984.229116945,379544.978520285,694306.560859188,1385436.89260143
68320.0668257754,152966.949880667,382473.093078759,700228.424820997,1399314.98806682
68326.3627684973,152918.329355609,381822.842482105,700517.601431988,1399424.04773271
68488.4009546535,154417.995226732,332709.212410498,617621.861575171,1240675.32219569
68758.9474940337,155833.553699283,186919.696897376,380319.758949891,758735.899761334
68309.8997613359,152971.326968975,378523.250596657,691771.0548926,1350580.17661098
62383.5966587104,140127.935560858,346656.844868731,634730.112171829,1267233.27207637
