quality_1,quality_2,quality_3,quality_4,quality_5
68339.4367622267,153108.441821249,209780.190556496,425582.856661052,851341.258010119
68321.9426644184,153078.789207419,228418.310286675,444623.5480607,901325.284991562
68343.9342327155,154209.602023609,340038.333895445,628749.059021927,1249154.04215851
68415.5328836413,153758.251264755,311581.512647554,583510.433389552,1131548.63743676
68438.1618887018,153084.392917369,343384.30860034,634473.634064078,1166612.52107926
68471.7689713323,153178.096121416,259885.430016864,489783.689713314,825067.929173708
68455.0185497468,153549.060708266,241294.473861717,467923.428330526,805858.709949404
68397.1163575044,153085.011804383,237228.12647555,468151.677908942,810985.409780771
68415.1467116363,153049.775716692,166716.612141654,342610.141652606,617123.548060715
68547.7065767273,153090.354131538,143178.069139965,311332.22596965,620593.60876897
68550.9173693089,153576.271500841,143375.733558178,309222.946037099,628383.725126475
68371.91905565,153290.214165263,143383.22596965,307443.76391232,637541.875210792
54328.0387858348,121578.811129849,120167.38279932,250310.192242824,501882.519392908
